p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
4.38228869642104e-15	0.591605113367023	0.875	0.625	6.92489259808453e-11	LM 1	CG4250
1.65918181018411e-14	1.02107388066995	0.428	0.089	2.62183909645294e-10	LM 1	CG5399
2.27030414742528e-14	0.262081568640441	0.99	0.982	3.58753461376143e-10	LM 1	sta
3.03227549362216e-14	0.721332093652669	0.841	0.589	4.79160173502173e-10	LM 1	HmgZ
3.59838211220214e-14	0.489315332914951	0.986	0.899	5.68616341370182e-10	LM 1	Df31
8.82708571708938e-14	0.563912574501158	0.851	0.565	1.39485608501446e-09	LM 1	CG7911
4.11842060726304e-13	0.537533842708728	0.62	0.28	6.50792824359705e-09	LM 1	NHP2
4.6084344360926e-13	0.597551916465116	0.769	0.476	7.28224809591353e-09	LM 1	CG17896
7.60442031849891e-13	0.903519172783443	0.611	0.298	1.2016504987292e-08	LM 1	Hml
7.89228985643934e-13	0.685528220036854	0.591	0.274	1.24713964311454e-08	LM 1	CG31337
1.05181039141717e-12	0.631997492229542	0.817	0.69	1.66207078051742e-08	LM 1	Msp300
1.24691938689725e-12	0.425908889890457	0.928	0.792	1.97038201517504e-08	LM 1	kra
1.37835793087161e-12	0.562284049363646	0.596	0.28	2.17808120236332e-08	LM 1	CG15211
2.35119541794431e-12	0.545100992050792	0.837	0.613	3.7153589994356e-08	LM 1	FK506-bp1
4.06110226276105e-12	0.33256407098583	0.952	0.923	6.41735379561501e-08	LM 1	bic
4.36497377120955e-12	0.478853679002347	0.514	0.196	6.89753155326534e-08	LM 1	ade5
7.01056362511311e-12	0.703079980380814	0.712	0.476	1.10780926404037e-07	LM 1	GstE1
1.21140554772881e-11	0.423581800662903	0.885	0.78	1.91426304652107e-07	LM 1	Nlp
1.65862237689581e-11	0.44743140177472	0.413	0.107	2.62095507997075e-07	LM 1	CG3902
1.69401775107129e-11	0.538586568319373	0.784	0.482	2.67688685024285e-07	LM 1	Hsp60
2.66493551619641e-11	0.512410982338131	0.654	0.345	4.21113110269356e-07	LM 1	CG30497
3.62571101696708e-11	0.597859075941097	0.572	0.256	5.72934854901138e-07	LM 1	LanB1
3.75978413911229e-11	0.609922069056895	0.923	0.804	5.94121089662524e-07	LM 1	Tep1
4.25348873196401e-11	0.519544809295024	0.707	0.464	6.72136289424953e-07	LM 1	CG6543
6.01153097065074e-11	0.534343299006123	0.764	0.488	9.4994212398223e-07	LM 1	Fkbp14
6.74133499233162e-11	0.432429077279912	0.933	0.792	1.06526575548824e-06	LM 1	Tapdelta
8.35927793518012e-11	0.660171494528017	0.798	0.542	1.32093309931716e-06	LM 1	CG8620
9.47827065593477e-11	0.407096931442693	0.904	0.685	1.49775632905081e-06	LM 1	Adk2
1.31366728104915e-10	0.549140219827855	0.644	0.369	2.07585703751387e-06	LM 1	Nop56
2.91659340774511e-10	0.302319246351462	0.981	0.887	4.60880090291882e-06	LM 1	14-3-3zeta
3.0798833292035e-10	0.534455460960525	0.841	0.673	4.86683163680737e-06	LM 1	alt
3.2258956889682e-10	0.47938753466752	0.476	0.173	5.09756036770755e-06	LM 1	cindr
3.32088621563712e-10	0.375351147768786	0.341	0.077	5.24766439794978e-06	LM 1	LM408
3.78113413618601e-10	0.452564227748254	0.418	0.131	5.97494816200113e-06	LM 1	CR45018
4.61906260378787e-10	0.538245773451914	0.793	0.536	7.29904272650559e-06	LM 1	sel
4.88551160596179e-10	0.320045602132754	1	0.976	7.72008543974082e-06	LM 1	betaTub56D
5.1006104277697e-10	0.498356483577588	0.832	0.607	8.05998459796169e-06	LM 1	Sec61gamma
5.17334799688051e-10	0.498516828384402	0.529	0.238	8.17492450467059e-06	LM 1	Cyp4e2
1.13629418487204e-09	0.486848469280682	0.548	0.262	1.7955720709348e-05	LM 1	Galt
1.79980992009225e-09	0.463195682148829	0.558	0.262	2.84405963572977e-05	LM 1	CG15093
1.93670663963369e-09	0.354609851815131	0.404	0.137	3.06038383194916e-05	LM 1	LKR
2.78728898784479e-09	0.411710723660647	0.462	0.196	4.40447405859233e-05	LM 1	CG34200
2.94235271511473e-09	0.346715862319803	0.875	0.72	4.64950576042429e-05	LM 1	vig2
3.45232711053809e-09	0.453338298608857	0.798	0.661	5.45536730007228e-05	LM 1	mod
4.58205611104224e-09	0.484173428893761	0.774	0.613	7.24056506666894e-05	LM 1	zip
5.15138154148438e-09	0.380163679882791	0.952	0.917	8.14021311185362e-05	LM 1	Hsc70-3
6.33339484407294e-09	0.474775642391817	0.736	0.482	0.000100080305326041	LM 1	ct
7.07264391420295e-09	0.375993344031607	0.466	0.19	0.000111761919132235	LM 1	CG15695
7.61392799124038e-09	0.395967463414736	0.409	0.143	0.00012031529011758	LM 1	CG33459
8.98645624299086e-09	0.355478396446268	0.293	0.065	0.000142003981551742	LM 1	gce
1.01639594749065e-08	0.319238846608923	0.986	0.887	0.000160610887622472	LM 1	Gp93
1.18744821043585e-08	0.402282977803672	0.442	0.185	0.000187640566213073	LM 1	kst
1.37931501201324e-08	0.357042847091423	0.909	0.821	0.000217959358198332	LM 1	eIF-2beta
1.38452060602229e-08	0.418952842452817	0.731	0.494	0.000218781946163643	LM 1	D1
1.52828704148593e-08	0.417070814407295	0.736	0.512	0.000241499918295607	LM 1	klar
1.67094318899643e-08	0.513451721367816	0.418	0.167	0.000264042442725215	LM 1	nAChRbeta3
1.68330481083678e-08	0.452856895306615	0.37	0.131	0.000265995826208429	LM 1	LanA
1.86513867960353e-08	0.412110192312165	0.885	0.732	0.00029472921415095	LM 1	His2Av
1.98302504590483e-08	0.68699646018007	0.673	0.452	0.000313357617753882	LM 1	CG3348
2.28093581394221e-08	0.49232127008703	0.447	0.185	0.000360433477319149	LM 1	Gel
3.53071700473293e-08	0.367065336663867	0.519	0.268	0.000557923901087898	LM 1	CG2003
4.63210363075073e-08	0.288055654205318	0.942	0.833	0.00073196501573123	LM 1	FK506-bp2
4.77120528740866e-08	0.369819397078598	0.808	0.649	0.000753945859516317	LM 1	Tom7
6.16880659859048e-08	0.304805160128242	0.375	0.125	0.000974794818709267	LM 1	Stat92E
7.04533755761008e-08	0.487552920499274	0.442	0.19	0.00111330424085354	LM 1	dm
8.72605384309535e-08	0.385212180929611	0.856	0.643	0.00137889102828593	LM 1	Ald
1.00813623608396e-07	0.268111911533122	0.981	0.94	0.00159305688025987	LM 1	CG1572
1.08298731764346e-07	0.365041430269105	0.649	0.399	0.0017113365593402	LM 1	P32
1.30749932703994e-07	0.254379369560961	0.995	0.887	0.00206611043658851	LM 1	ERp60
1.36339751635542e-07	0.395894483648658	0.418	0.179	0.00215444075534484	LM 1	Fib
1.59182228039311e-07	0.32424429305434	0.692	0.476	0.00251539756747719	LM 1	lace
1.70731141810245e-07	0.386032751291049	0.894	0.72	0.0026978935028855	LM 1	CG5885
1.81145481324684e-07	0.497210178908895	0.534	0.298	0.00286246089589265	LM 1	NimB1
1.81157787472325e-07	0.407147455962355	0.409	0.173	0.00286265535763767	LM 1	eIF6
1.90748647255299e-07	0.396846650062161	0.615	0.357	0.00301421012392823	LM 1	Gale
2.44467928582623e-07	0.419695735031388	0.692	0.494	0.00386308220746261	LM 1	Aldh
2.87654912807804e-07	0.395828227461361	0.837	0.708	0.00454552293218892	LM 1	CG15098
3.36899152717645e-07	0.25739240232345	0.966	0.94	0.00532368041124423	LM 1	sqd
3.46499716466547e-07	0.357070194205324	0.846	0.673	0.00547538851960438	LM 1	Nrg
3.64569551028115e-07	0.441772250279939	0.495	0.268	0.00576092804534628	LM 1	CG4038
4.09107574500768e-07	0.500579759498437	0.562	0.345	0.00646471789226114	LM 1	mnd
4.13270421540581e-07	0.398119473578376	0.904	0.738	0.00653049920118426	LM 1	mt:ND5
5.14659516175966e-07	0.388262640714189	0.534	0.304	0.00813264967461261	LM 1	Vha100-2
5.22146582697825e-07	0.292818496123885	0.957	0.881	0.00825096029979102	LM 1	Pdi
6.03179171751696e-07	0.39161960630355	0.572	0.357	0.0095314372720203	LM 1	Ssrp
6.16250961847751e-07	0.25146351891766	0.986	0.917	0.00973799769911815	LM 1	CG33460
6.75481537492784e-07	0.307534302761753	0.909	0.75	0.010673959255461	LM 1	Baldspot
6.93657522864568e-07	0.440477320976571	0.832	0.661	0.0109611761763059	LM 1	CG30090
7.133836600848e-07	0.364627441210045	0.317	0.107	0.01127288859666	LM 1	NtR
7.47827431364737e-07	0.342729425872537	0.88	0.762	0.0118171690704256	LM 1	Tim17b
8.4535808132846e-07	0.356370618174281	0.889	0.685	0.0133583484011523	LM 1	Manf
9.33634780282495e-07	0.338280074490292	0.476	0.244	0.014753296798024	LM 1	corto
1.05290870448837e-06	0.336452897591802	0.558	0.333	0.0166380633483252	LM 1	CG7637
1.10404520590955e-06	0.353784053199471	0.534	0.298	0.0174461223437827	LM 1	CR42491
1.12802221555545e-06	0.339131804290776	0.548	0.327	0.0178250070502072	LM 1	RpLP0-like
1.13342715364075e-06	0.387420485274108	0.394	0.179	0.0179104158818312	LM 1	sle
1.13925376229419e-06	0.34970899287773	0.51	0.286	0.0180024879517729	LM 1	CG9331
1.14045531726105e-06	0.349197469150428	0.442	0.208	0.0180214749233592	LM 1	CG31324
1.16535895361194e-06	0.296799725909412	0.856	0.756	0.018415002184976	LM 1	pum
1.22593041992319e-06	0.289427026152908	0.846	0.625	0.0193721524956263	LM 1	Ost48
1.35261924639991e-06	0.31854224579375	0.303	0.101	0.0213740893316114	LM 1	Prosap
1.37239828721199e-06	0.364316306823082	0.505	0.292	0.0216866377345239	LM 1	CG13096
1.37668010504567e-06	0.291241641673673	0.264	0.077	0.0217542990199317	LM 1	CG7530
1.50253498321673e-06	0.310737768291558	0.75	0.571	0.0237430578047908	LM 1	Phb2
1.57667147580822e-06	0.29486439491325	0.312	0.113	0.0249145626607215	LM 1	Sodh-2
1.6622303368022e-06	0.294099678469033	0.332	0.125	0.0262665637821484	LM 1	sgl
1.67677835112759e-06	0.256527131528885	0.942	0.875	0.0264964515045182	LM 1	CoVIIc
1.75126818346446e-06	0.409873259311054	0.731	0.554	0.0276735398351054	LM 1	Pect
1.92355979551042e-06	0.297047640127345	0.899	0.792	0.0303960918886557	LM 1	eEF1delta
1.98052897370554e-06	0.297731251108857	0.938	0.851	0.0312963188424949	LM 1	CG3321
2.08694853422483e-06	0.326956185051018	0.894	0.702	0.0329779607378208	LM 1	twr
2.14710197935795e-06	0.3205241304188	0.596	0.351	0.0339285054778143	LM 1	CG42694
2.46663083442296e-06	0.462045451051024	0.572	0.363	0.0389777004455516	LM 1	ham
2.51992016081004e-06	0.295161649322581	0.793	0.595	0.0398197783811203	LM 1	CG14482
2.52283925808119e-06	0.299069673544243	0.808	0.643	0.0398659059561989	LM 1	CG10576
2.69367739440924e-06	0.303412211588381	0.269	0.083	0.0425654901864548	LM 1	mthl6
2.69917889073347e-06	0.381065895518245	0.827	0.667	0.0426524248313703	LM 1	Spase22-23
2.98793225608428e-06	0.318580976535079	0.274	0.095	0.0472153055106438	LM 1	AdenoK
3.17995004518356e-06	0.290185831151403	0.438	0.22	0.0502495706139906	LM 1	mRpL27
3.20300575389779e-06	0.723244546108083	0.567	0.357	0.0506138969230928	LM 1	lectin-24A
3.21244668147603e-06	0.455311890912346	0.495	0.268	0.0507630824606842	LM 1	BM-40-SPARC
3.36988084235235e-06	0.310698449501769	0.562	0.357	0.0532508570708518	LM 1	spoon
3.79096453550098e-06	0.334202226636587	0.894	0.774	0.0599048215899865	LM 1	Jafrac1
3.79489543874198e-06	0.387253663900905	0.62	0.429	0.0599669377230008	LM 1	CG31075
3.93771310952236e-06	0.308275418488676	0.827	0.69	0.0622237425566723	LM 1	Nap1
4.43159671557828e-06	0.285307400525485	0.264	0.083	0.070028091299568	LM 1	Lsd-2
4.45791923408429e-06	0.276133102522308	0.995	0.964	0.070444039737	LM 1	Crc
5.11352016408115e-06	0.353981626657657	0.764	0.589	0.0808038456328103	LM 1	Rm62
5.62657289592953e-06	0.31846089714649	0.865	0.685	0.0889111049014784	LM 1	CG3731
6.08532490649671e-06	0.305789819111221	0.812	0.589	0.0961603041724611	LM 1	OstStt3
6.15068605994703e-06	0.332009749994476	0.659	0.476	0.097193141119283	LM 1	RpII18
8.01946023480383e-06	0.297930650983298	0.255	0.083	0.12672351063037	LM 1	CG2065
9.14566936887824e-06	0.376679970317062	0.404	0.214	0.144519867367014	LM 1	scyl
9.44026926283765e-06	0.302014929207327	0.49	0.286	0.149175134891361	LM 1	RhoGAP16F
9.80546256659532e-06	0.344568073496539	0.37	0.185	0.154945919477339	LM 1	CG11076
9.85188279612679e-06	0.257175870662217	0.942	0.875	0.155679451944395	LM 1	Cyt-c-p
9.8905164696277e-06	0.41563670301257	0.495	0.327	0.156289941253057	LM 1	Pdcd4
1.01115452621644e-05	0.282401783470306	0.423	0.232	0.159782638232721	LM 1	tral
1.01735104719099e-05	0.415253475181771	0.385	0.208	0.16076181247712	LM 1	GstD7
1.07053200565755e-05	0.29901047203766	0.788	0.601	0.169165467534006	LM 1	Sec61alpha
1.07404863448117e-05	0.294195167132435	0.375	0.179	0.169721165220714	LM 1	Tl
1.08884718020518e-05	0.261261900891052	0.726	0.53	0.172059631416023	LM 1	REG
1.25534176916015e-05	0.342949778792381	0.755	0.583	0.198369106362688	LM 1	Mapmodulin
1.28447176127904e-05	0.324084901969093	0.481	0.298	0.202972227717313	LM 1	CG6767
1.29121874771212e-05	0.340904077697736	0.779	0.601	0.204038386513469	LM 1	CG6020
1.32046876703742e-05	0.368432869337702	0.678	0.512	0.208660474567253	LM 1	hoip
1.34266949724718e-05	0.333041428635601	0.736	0.548	0.212168633955	LM 1	Ip259
1.35844990492999e-05	0.350918820708595	0.582	0.375	0.214662253977038	LM 1	Psc
1.41889918578069e-05	0.305273484127341	0.688	0.5	0.224214449337064	LM 1	kis
1.42486060836241e-05	0.339450208899925	0.567	0.381	0.225156473333428	LM 1	larp
1.47610086534816e-05	0.311113819312902	0.476	0.28	0.233253458742316	LM 1	E2f1
1.51530116201879e-05	0.279388482482014	0.582	0.393	0.239447889622209	LM 1	CG15717
1.52191626785405e-05	0.381258277532515	0.707	0.506	0.240493208646297	LM 1	Ance
1.52823610370655e-05	0.342174445912836	0.899	0.75	0.24149186910771	LM 1	CaBP1
1.6353113541654e-05	0.379865339768533	0.558	0.381	0.258411900185217	LM 1	Pdp1
1.67107829583496e-05	0.302372506554713	0.654	0.417	0.26406379230784	LM 1	CG8112
1.90213747260295e-05	0.333753647352871	0.447	0.256	0.300575763420718	LM 1	Csk
1.91075931680607e-05	0.343572687704087	0.606	0.446	0.301938187241695	LM 1	Capr
1.96990455374828e-05	0.324685701525341	0.688	0.512	0.311284317583303	LM 1	Gfat2
2.06802174972096e-05	0.325930537654533	0.611	0.446	0.326788796890906	LM 1	CG32267
2.12803269199754e-05	0.296467904917644	0.779	0.679	0.336271725989452	LM 1	rin
2.19363728600226e-05	0.363654146153115	0.62	0.47	0.346638563934078	LM 1	l(1)G0255
2.20232457859283e-05	0.287215366467099	0.812	0.649	0.348011329909239	LM 1	SsRbeta
2.41312911446671e-05	0.298110011453651	0.409	0.226	0.381322662668029	LM 1	CG3420
2.41699870907141e-05	0.275972298351363	0.495	0.31	0.381934136007464	LM 1	NimB4
2.49577127919078e-05	0.25149470771798	0.894	0.81	0.394381777537727	LM 1	Rbp2
2.49717648595946e-05	0.283246686087076	0.298	0.125	0.394603828311313	LM 1	nclb
2.65826940934464e-05	0.355101019520422	0.688	0.554	0.42005973206464	LM 1	h
2.67490848516735e-05	0.299614501279131	0.75	0.571	0.422689038826144	LM 1	CG33465
3.13265336492824e-05	0.364694867199259	0.534	0.363	0.495021884725961	LM 1	Aats-gly
3.60734120674679e-05	0.316168288853901	0.389	0.214	0.570032057490127	LM 1	CG4806
3.88400983423179e-05	0.284201787929635	0.62	0.44	0.613751234005307	LM 1	SmB
3.92466486832063e-05	0.312080802791383	0.447	0.256	0.620175542492027	LM 1	CG8545
4.13439816963755e-05	0.259511870763022	0.663	0.494	0.653317598766125	LM 1	La
4.20621374438438e-05	0.326608417171324	0.596	0.452	0.664665895887619	LM 1	Syp
4.25329212649662e-05	0.274115775758916	0.356	0.173	0.672105221828995	LM 1	Surf6
4.29557394732329e-05	0.343779839075105	0.37	0.196	0.678786595156026	LM 1	GlcAT-P
4.33724220221651e-05	0.322126631380027	0.784	0.625	0.685371012794253	LM 1	Elf
4.37817152921659e-05	0.284144219069851	0.798	0.679	0.691838665046805	LM 1	AnxB11
4.4982307959925e-05	0.266852928859011	0.812	0.643	0.710810430382735	LM 1	bel
4.58602919660453e-05	0.257807516498527	0.659	0.482	0.724684333647447	LM 1	CG9172
4.94983067743475e-05	0.374952698502881	0.702	0.571	0.782172243648239	LM 1	Idgf3
5.09588415087037e-05	0.308938756826659	0.885	0.726	0.805251613520535	LM 1	l(1)G0320
5.32998585003074e-05	0.294112774887683	0.332	0.155	0.842244364021858	LM 1	CG2199
5.36168346248696e-05	0.259448155061261	0.745	0.583	0.84725322074219	LM 1	Tim8
5.95039229733328e-05	0.279387278902539	0.264	0.113	0.940280990824606	LM 1	CG5033
6.02600961481633e-05	0.314717890511264	0.524	0.345	0.952230039333276	LM 1	SmD3
6.78887350698275e-05	0.280145958753932	0.409	0.226	1	LM 1	Ns1
6.99652531817174e-05	0.250118869556519	0.38	0.196	1	LM 1	Mec2
7.20768728553426e-05	0.274748323646158	0.399	0.232	1	LM 1	CG9253
7.34295519571447e-05	0.276658597887668	0.75	0.631	1	LM 1	chinmo
7.34942153665903e-05	0.292819162182864	0.63	0.482	1	LM 1	Hexo2
7.53040668240867e-05	0.285870281710258	0.466	0.298	1	LM 1	AdSS
7.7704752603326e-05	0.306615518161914	0.428	0.262	1	LM 1	l(2)tid
8.3747783685058e-05	0.251382585254899	0.375	0.196	1	LM 1	Top2
9.19371329919949e-05	0.340759042925053	0.635	0.464	1	LM 1	CG10764
9.76589910000274e-05	0.295553560450547	0.538	0.363	1	LM 1	SmD1
0.000100668259320613	0.281962155106481	0.784	0.607	1	LM 1	Ostgamma
0.000107906204459508	0.27164464918803	0.529	0.357	1	LM 1	emb
0.000111240335269002	0.283716770380006	0.269	0.119	1	LM 1	Cdk1
0.000123250099641502	0.279220507465338	0.707	0.577	1	LM 1	SmG
0.00013262070148702	0.273772725476519	0.361	0.196	1	LM 1	128up
0.000133329683310176	0.275999857909875	0.37	0.196	1	LM 1	mRpS10
0.000156972850626667	0.278525699438928	0.673	0.548	1	LM 1	SmE
0.000161380251587578	0.282062044892043	0.332	0.179	1	LM 1	rost
0.000164708727800579	0.252955628030048	0.678	0.518	1	LM 1	CG9669
0.000170115817171005	0.30765812288103	0.462	0.292	1	LM 1	CG11148
0.000178518999620259	0.272205946468091	0.851	0.774	1	LM 1	mt:ND4
0.000190884820275607	0.263452599886025	0.351	0.196	1	LM 1	fdl
0.000202521619942252	0.29902635384215	0.505	0.363	1	LM 1	hdc
0.000220296999159746	0.283976033471591	0.442	0.286	1	LM 1	CG32758
0.000265173336038596	0.25366095643348	0.601	0.464	1	LM 1	ND42
0.000270719641284195	0.324000931769559	0.639	0.506	1	LM 1	SC35
0.000287038862540086	0.265165496092253	0.591	0.405	1	LM 1	Pmp70
0.000290114456343682	0.250836854631962	0.308	0.149	1	LM 1	dpr17
0.000296380323720746	0.316405944446041	0.822	0.744	1	LM 1	GstE2
0.000310275023579822	0.267638018405234	0.611	0.47	1	LM 1	Ssb-c31a
0.000324976567892542	0.250593722648046	0.49	0.345	1	LM 1	CG8320
0.000375526816807854	0.305317275562278	0.457	0.315	1	LM 1	Csp
0.000388466603371392	0.342474388821344	0.601	0.488	1	LM 1	CG8177
0.000417771076529957	0.287713381071624	0.572	0.429	1	LM 1	CG15019
0.000424332371836946	0.276560534622866	0.784	0.69	1	LM 1	mt:ND2
0.000444473779597385	0.281721862928092	0.591	0.423	1	LM 1	Rpt5
0.00047898293475541	0.260377821123721	0.303	0.161	1	LM 1	CG32795
0.000492698534296715	0.270154124017932	0.673	0.5	1	LM 1	CG1910
0.000514171681034585	0.255977094949245	0.673	0.548	1	LM 1	CG11876
0.000572354250630374	0.260439851727715	0.308	0.167	1	LM 1	CG15611
0.000588611560359433	0.27109395324749	0.312	0.173	1	LM 1	Dyrk3
0.000655226301359733	0.262733117553391	0.279	0.143	1	LM 1	CG5645
0.000661078424597473	0.25508411284695	0.332	0.185	1	LM 1	CG11180
0.000728546500576245	0.267275946086293	0.572	0.429	1	LM 1	wge
0.000738153124050103	0.26395096418438	0.418	0.274	1	LM 1	mfas
0.000751357695090414	0.261424752200776	0.558	0.44	1	LM 1	nudC
0.000792971390651637	0.264744164194936	0.327	0.185	1	LM 1	chn
0.000807933359326985	0.263173054139964	0.51	0.363	1	LM 1	mRpL33
0.000826481397097952	0.256758411906412	0.514	0.357	1	LM 1	DppIII
0.000842064236121564	0.266476105068626	0.673	0.554	1	LM 1	CG6463
0.000894798329401505	0.275022862938545	0.332	0.19	1	LM 1	Iswi
0.000953436855785741	0.26219311841007	0.702	0.571	1	LM 1	Cisd2
0.000973323674090713	0.264240324438239	0.639	0.518	1	LM 1	eIF3-S9
0.00102950604216115	0.300505457687701	0.495	0.369	1	LM 1	CG17574
0.00109607021208982	0.275331535305704	0.577	0.452	1	LM 1	bbc
0.0011031325937921	0.275354505272987	0.49	0.333	1	LM 1	CG3011
0.00111410099427777	0.283967026733208	0.567	0.381	1	LM 1	mt:srRNA
0.0012010139829439	0.258292464570781	0.293	0.161	1	LM 1	Nup358
0.00124232248548555	0.260149935945061	0.524	0.417	1	LM 1	CG8036
0.00127600239799269	0.275820833107313	0.365	0.232	1	LM 1	CG14210
0.0014242381866477	0.28862087294824	0.423	0.28	1	LM 1	CG3505
0.00161620309092429	0.260115885070261	0.793	0.702	1	LM 1	CG43125
0.00177897783299271	0.314444683844344	0.332	0.196	1	LM 1	Claspin
0.00184545287965131	0.272081751825373	0.49	0.375	1	LM 1	CG8235
0.00185871079270946	0.255198373245659	0.303	0.179	1	LM 1	CG4866
0.00208027275493515	0.334593846129224	0.471	0.345	1	LM 1	CG33462
0.00214658922209498	0.278474569983833	0.601	0.47	1	LM 1	emc
0.00216091358726311	0.270268399724236	0.548	0.411	1	LM 1	Uba2
0.00234902413421048	0.272091859136304	0.433	0.315	1	LM 1	26-29-p
0.00282467460130688	0.273975629085651	0.389	0.262	1	LM 1	CG31637
0.00299820624013489	0.253763780606112	0.755	0.607	1	LM 1	CG12400
0.0030412269113895	0.286820221704603	0.659	0.571	1	LM 1	p24-1
0.00331307473557452	0.263423108306049	0.428	0.31	1	LM 1	Rpi
0.00348664898270963	0.252260948588878	0.447	0.351	1	LM 1	CSN5
0.00375655258253957	0.268153795589419	0.337	0.214	1	LM 1	CG8108
0.0038353921027254	0.253652347095649	0.668	0.542	1	LM 1	Der-1
0.00398169527413402	0.260952892202005	0.779	0.661	1	LM 1	CG6310
0.00417332994850894	0.304300708829126	0.51	0.393	1	LM 1	Ssdp
0.00448528783883312	0.292817359589543	0.433	0.321	1	LM 1	CG5044
0.00507469401798786	0.252578424330798	0.495	0.363	1	LM 1	PPP4R2r
0.00775952127421104	0.255601885879896	0.399	0.298	1	LM 1	CG9005
6.75149463718611e-50	1.08520377482371	1	0.986	1.06687118256815e-45	LM 2	betaTub60D
2.28923744233451e-49	3.1258369737927	0.893	0.202	3.617453006377e-45	LM 2	CG1208
1.95860525090393e-47	1.85858329054342	0.929	0.264	3.09498801747839e-43	LM 2	CG5835
5.51847841286318e-47	2.08743300482384	1	0.76	8.7202995880064e-43	LM 2	alphaTub85E
2.9220781045455e-46	1.12217810015591	0.994	0.981	4.61746782080279e-42	LM 2	CG15347
1.09267453608565e-43	1.9151140019059	0.863	0.212	1.72664430192255e-39	LM 2	Drip
3.02031368616353e-42	1.44067833337713	1	0.913	4.7726996868756e-38	LM 2	CG14610
1.03113413598489e-41	1.92233134654166	0.744	0.072	1.62939816168332e-37	LM 2	ItgalphaPS4
5.42911016009437e-41	0.467684852790361	1	1	8.57907987498112e-37	LM 2	Act5C
1.20509836593491e-39	0.741091323125617	1	0.995	1.90429643785034e-35	LM 2	atilla
2.42481756939935e-35	1.06169914083253	0.976	0.87	3.83169672316485e-31	LM 2	Jupiter
1.93105702084664e-34	1.34370187002814	0.988	0.736	3.05145630434185e-30	LM 2	PPO3
6.75955062903065e-33	3.108573255565	0.696	0.135	1.06814419039942e-28	LM 2	CR44948
1.65716106678449e-32	1.47178206159054	0.94	0.553	2.61864591773285e-28	LM 2	Treh
6.36507738225125e-32	0.761060503352465	0.994	0.99	1.00580952794334e-27	LM 2	CG13117
1.15073593271206e-31	0.507152569792323	1	0.995	1.81839292087159e-27	LM 2	chic
1.48202144922488e-31	0.448401637191275	1	1	2.34189029406515e-27	LM 2	14-3-3epsilon
4.08764876470623e-31	1.20201281268914	0.887	0.558	6.45930257798878e-27	LM 2	yellow-f
5.18927152281913e-31	1.53974936077237	0.673	0.13	8.20008686035878e-27	LM 2	Tret1-1
9.33925033506872e-31	0.774108827216096	1	0.962	1.47578833794756e-26	LM 2	R
1.03515321619775e-30	0.805053712970401	0.988	0.889	1.63574911223568e-26	LM 2	mys
1.39035346065455e-30	0.884815453790142	0.94	0.707	2.19703653852632e-26	LM 2	CAP
