p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
1.13010644898191e-65	1.15375565870958	0.718	0.44	1.81619407415883e-61	Circ	crol
1.06942893891882e-63	1.27241249382654	0.613	0.339	1.71867924773643e-59	Circ	mbl
4.05528421967964e-63	2.09905724903426	0.363	0.006	6.51724726944715e-59	Circ	Argk
1.2001063284023e-60	1.29165127287687	0.298	0.001	1.92869088037534e-56	Circ	GstZ2
1.8277477457323e-60	5.95781718573039	0.298	0.006	2.93737340216638e-56	Circ	CR43283
3.11967442699137e-60	1.06491084049154	0.621	0.37	5.01362877161783e-56	Circ	nej
1.70887248923484e-59	1.01786252739085	0.661	0.39	2.74632897744931e-55	Circ	tral
3.43498449131883e-59	1.22060186306802	0.363	0.046	5.5203635759985e-55	Circ	Sema-1a
4.68312079685408e-58	1.10168948637897	0.427	0.172	7.52624343262419e-54	Circ	Cirl
9.41946892351314e-58	1.15476444005794	0.613	0.375	1.5138028506978e-53	Circ	Dsp1
5.08456713603634e-55	1.17475539262305	0.597	0.423	8.171407844324e-51	Circ	Amun
5.32788354463894e-55	1.32590542910431	0.605	0.179	8.56244164458924e-51	Circ	tna
3.87118440479925e-54	1.10335619878804	0.734	0.595	6.22138045695288e-50	Circ	kis
5.03947486993427e-54	1.22481429532775	0.355	0.03	8.09894006347136e-50	Circ	CG7372
5.3968840568464e-54	1.11612226214969	0.29	0.005	8.67333236775786e-50	Circ	CG13928
1.07000429213561e-53	1.07379904803718	0.419	0.144	1.71960389789114e-49	Circ	eIF4G2
2.49904597437388e-52	1.04939140821559	0.508	0.334	4.01621678541627e-48	Circ	gro
6.77564615990382e-52	1.03457621015745	0.266	0.002	1.08891409435814e-47	Circ	pog
1.12102274556506e-51	1.03918912057627	0.597	0.402	1.80159565439761e-47	Circ	tlk
1.12824756102949e-50	1.10743214437228	0.629	0.315	1.81320665533049e-46	Circ	CG8677
2.37999170007038e-49	1.01471718032311	0.548	0.364	3.8248846611831e-45	Circ	CG44774
1.1626686328397e-47	1.29447814572444	0.468	0.241	1.86852475983668e-43	Circ	Lsd-2
1.15026072561583e-46	1.31639118866277	0.339	0.012	1.8485840121372e-42	Circ	ogre
2.68214010871478e-46	1.42938778040029	0.29	0.014	4.31046736871552e-42	Circ	fne
4.45034400076871e-42	1.16671683649552	0.581	0.604	7.15214784363539e-38	Circ	Atpalpha
9.58078400360137e-41	1.31598234093298	0.282	0.011	1.53972779721878e-36	Circ	Ten-a
2.17681846672506e-37	1.05622358585958	0.323	0.054	3.49836495787384e-33	Circ	jigr1
2.0853409213521e-34	1.01778570942507	0.46	0.343	3.35135139470496e-30	Circ	Pka-C1
1.95683109450355e-31	1.00011408656593	0.379	0.136	3.14482325197666e-27	Circ	enc
1.18009771190019e-30	1.21155751443417	0.621	0.485	1.8965350327948e-26	Circ	roX1
1.28665620314989e-28	1.10802892705425	0.419	0.246	2.06778518408219e-24	Circ	mub
1.82668636761597e-26	1.03558022258418	0.79	0.603	2.93566766139562e-22	Circ	Hsp27
5.2676989467335e-20	1.09039096501252	0.556	0.439	8.46571897729541e-16	Circ	18SrRNA-Psi:CR41602
1.56199257948131e-17	1.03347070092566	0.339	0.32	2.51027827448441e-13	Circ	ced-6
1.17109201496431e-13	1.31038535749335	0.355	0.455	1.88206197724914e-09	Circ	Nedd4
